dataset,subject_id,phase,date,day_index,time_of_day_h,counts_per_min,light_level
Lab A,1342,ADL,2026-06-22,-3,22.5,49.2,0.0
Lab A,1342,ADL,2026-06-22,-3,22.667,1.5,0.0
Lab A,1342,ADL,2026-06-22,-3,22.833,3.9,0.0
Lab A,1342,ADL,2026-06-22,-3,23.0,7.3,0.0
Lab A,1342,ADL,2026-06-22,-3,23.167,2.3,0.0
Lab A,1342,ADL,2026-06-22,-3,23.333,18.3,0.0
Lab A,1342,ADL,2026-06-22,-3,23.5,9.1,0.0
Lab A,1342,ADL,2026-06-22,-3,23.667,1.7,0.0
Lab A,1342,ADL,2026-06-22,-3,23.833,31.9,0.0
Lab A,1342,ADL,2026-06-23,-2,0.0,3.7,0.0
Lab A,1342,ADL,2026-06-23,-2,0.167,3.0,0.0
Lab A,1342,ADL,2026-06-23,-2,0.333,14.0,0.0
Lab A,1342,ADL,2026-06-23,-2,0.5,19.3,0.0
Lab A,1342,ADL,2026-06-23,-2,0.667,38.0,0.0
Lab A,1342,ADL,2026-06-23,-2,0.833,38.3,0.0
Lab A,1342,ADL,2026-06-23,-2,1.0,47.0,0.0
Lab A,1342,ADL,2026-06-23,-2,1.167,7.5,0.0
Lab A,1342,ADL,2026-06-23,-2,1.333,2.6,0.0
Lab A,1342,ADL,2026-06-23,-2,1.5,0.0,0.0
Lab A,1342,ADL,2026-06-23,-2,1.667,3.3,0.0
Lab A,1342,ADL,2026-06-23,-2,1.833,2.4,0.0
Lab A,1342,ADL,2026-06-23,-2,2.0,27.6,0.0
Lab A,1342,ADL,2026-06-23,-2,2.167,6.5,0.0
Lab A,1342,ADL,2026-06-23,-2,2.333,1.1,0.0
Lab A,1342,ADL,2026-06-23,-2,2.5,26.4,0.0
Lab A,1342,ADL,2026-06-23,-2,2.667,13.6,0.0
Lab A,1342,ADL,2026-06-23,-2,2.833,25.2,0.0
Lab A,1342,ADL,2026-06-23,-2,3.0,6.6,0.0
Lab A,1342,ADL,2026-06-23,-2,3.167,1.6,0.0
Lab A,1342,ADL,2026-06-23,-2,3.333,3.3,0.0
Lab A,1342,ADL,2026-06-23,-2,3.5,14.5,0.0
Lab A,1342,ADL,2026-06-23,-2,3.667,33.0,0.0
Lab A,1342,ADL,2026-06-23,-2,3.833,13.7,0.0
Lab A,1342,ADL,2026-06-23,-2,4.0,2.9,0.0
Lab A,1342,ADL,2026-06-23,-2,4.167,13.6,0.0
Lab A,1342,ADL,2026-06-23,-2,4.333,2.6,0.0
Lab A,1342,ADL,2026-06-23,-2,4.5,12.0,0.0
Lab A,1342,ADL,2026-06-23,-2,4.667,28.0,0.0
Lab A,1342,ADL,2026-06-23,-2,4.833,38.1,0.0
Lab A,1342,ADL,2026-06-23,-2,5.0,49.2,0.0
Lab A,1342,ADL,2026-06-23,-2,5.167,26.9,651.3
Lab A,1342,ADL,2026-06-23,-2,5.333,38.9,711.6
Lab A,1342,ADL,2026-06-23,-2,5.5,44.8,707.3
Lab A,1342,ADL,2026-06-23,-2,5.667,17.0,711.9
Lab A,1342,ADL,2026-06-23,-2,5.833,1.7,712.1
Lab A,1342,ADL,2026-06-23,-2,6.0,0.8,711.4
Lab A,1342,ADL,2026-06-23,-2,6.167,0.5,711.4
Lab A,1342,ADL,2026-06-23,-2,6.333,3.2,711.0
Lab A,1342,ADL,2026-06-23,-2,6.5,0.8,711.4
Lab A,1342,ADL,2026-06-23,-2,6.667,1.0,710.6
Lab A,1342,ADL,2026-06-23,-2,6.833,0.0,710.2
Lab A,1342,ADL,2026-06-23,-2,7.0,13.2,709.7
Lab A,1342,ADL,2026-06-23,-2,7.167,9.8,709.0
Lab A,1342,ADL,2026-06-23,-2,7.333,1.4,709.4
Lab A,1342,ADL,2026-06-23,-2,7.5,0.4,709.4
Lab A,1342,ADL,2026-06-23,-2,7.667,0.1,710.3
Lab A,1342,ADL,2026-06-23,-2,7.833,10.3,709.3
Lab A,1342,ADL,2026-06-23,-2,8.0,41.0,707.5
Lab A,1342,ADL,2026-06-23,-2,8.167,2.0,708.9
Lab A,1342,ADL,2026-06-23,-2,8.333,1.1,708.6
Lab A,1342,ADL,2026-06-23,-2,8.5,2.9,708.3
Lab A,1342,ADL,2026-06-23,-2,8.667,0.7,708.7
Lab A,1342,ADL,2026-06-23,-2,8.833,0.8,707.9
Lab A,1342,ADL,2026-06-23,-2,9.0,0.4,709.1
Lab A,1342,ADL,2026-06-23,-2,9.167,0.1,708.5
Lab A,1342,ADL,2026-06-23,-2,9.333,0.2,708.2
Lab A,1342,ADL,2026-06-23,-2,9.5,1.9,709.0
Lab A,1342,ADL,2026-06-23,-2,9.667,0.2,709.7
Lab A,1342,ADL,2026-06-23,-2,9.833,0.8,708.8
Lab A,1342,ADL,2026-06-23,-2,10.0,5.1,708.8
Lab A,1342,ADL,2026-06-23,-2,10.167,9.6,708.1
Lab A,1342,ADL,2026-06-23,-2,10.333,1.2,709.1
Lab A,1342,ADL,2026-06-23,-2,10.5,1.5,709.1
Lab A,1342,ADL,2026-06-23,-2,10.667,1.5,709.1
Lab A,1342,ADL,2026-06-23,-2,10.833,12.6,708.5
Lab A,1342,ADL,2026-06-23,-2,11.0,5.4,708.0
Lab A,1342,ADL,2026-06-23,-2,11.167,1.0,708.7
Lab A,1342,ADL,2026-06-23,-2,11.333,0.6,708.8
Lab A,1342,ADL,2026-06-23,-2,11.5,1.8,708.3
Lab A,1342,ADL,2026-06-23,-2,11.667,0.3,707.9
Lab A,1342,ADL,2026-06-23,-2,11.833,5.3,683.8
Lab A,1342,ADL,2026-06-23,-2,12.0,24.0,668.3
Lab A,1342,ADL,2026-06-23,-2,12.167,18.0,616.8
Lab A,1342,ADL,2026-06-23,-2,12.333,41.0,617.5
Lab A,1342,ADL,2026-06-23,-2,12.5,52.3,674.8
Lab A,1342,ADL,2026-06-23,-2,12.667,32.6,698.3
Lab A,1342,ADL,2026-06-23,-2,12.833,0.3,699.3
Lab A,1342,ADL,2026-06-23,-2,13.0,3.5,699.4
Lab A,1342,ADL,2026-06-23,-2,13.167,1.5,698.6
Lab A,1342,ADL,2026-06-23,-2,13.333,28.1,697.4
Lab A,1342,ADL,2026-06-23,-2,13.5,8.5,697.9
Lab A,1342,ADL,2026-06-23,-2,13.667,0.5,698.0
Lab A,1342,ADL,2026-06-23,-2,13.833,3.5,698.5
Lab A,1342,ADL,2026-06-23,-2,14.0,11.7,699.0
Lab A,1342,ADL,2026-06-23,-2,14.167,5.4,697.9
Lab A,1342,ADL,2026-06-23,-2,14.333,0.5,698.2
Lab A,1342,ADL,2026-06-23,-2,14.5,1.7,697.8
Lab A,1342,ADL,2026-06-23,-2,14.667,12.0,697.6
Lab A,1342,ADL,2026-06-23,-2,14.833,13.9,696.8
Lab A,1342,ADL,2026-06-23,-2,15.0,15.7,696.8
Lab A,1342,ADL,2026-06-23,-2,15.167,0.5,695.5
Lab A,1342,ADL,2026-06-23,-2,15.333,1.2,695.4
Lab A,1342,ADL,2026-06-23,-2,15.5,0.4,694.4
Lab A,1342,ADL,2026-06-23,-2,15.667,1.7,694.6
Lab A,1342,ADL,2026-06-23,-2,15.833,19.9,694.0
Lab A,1342,ADL,2026-06-23,-2,16.0,18.7,696.9
Lab A,1342,ADL,2026-06-23,-2,16.167,0.8,694.3
Lab A,1342,ADL,2026-06-23,-2,16.333,1.4,694.9
Lab A,1342,ADL,2026-06-23,-2,16.5,1.7,693.7
Lab A,1342,ADL,2026-06-23,-2,16.667,8.7,694.0
Lab A,1342,ADL,2026-06-23,-2,16.833,11.7,695.8
Lab A,1342,ADL,2026-06-23,-2,17.0,3.2,623.7
Lab A,1342,ADL,2026-06-23,-2,17.167,10.9,0.0
Lab A,1342,ADL,2026-06-23,-2,17.333,30.3,0.0
Lab A,1342,ADL,2026-06-23,-2,17.5,18.6,0.0
Lab A,1342,ADL,2026-06-23,-2,17.667,37.8,0.0
Lab A,1342,ADL,2026-06-23,-2,17.833,41.2,0.0
Lab A,1342,ADL,2026-06-23,-2,18.0,17.2,0.0
Lab A,1342,ADL,2026-06-23,-2,18.167,6.7,0.0
Lab A,1342,ADL,2026-06-23,-2,18.333,6.5,0.0
Lab A,1342,ADL,2026-06-23,-2,18.5,28.7,0.0
Lab A,1342,ADL,2026-06-23,-2,18.667,23.5,0.0
Lab A,1342,ADL,2026-06-23,-2,18.833,22.3,0.0
Lab A,1342,ADL,2026-06-23,-2,19.0,2.4,0.0
Lab A,1342,ADL,2026-06-23,-2,19.167,5.0,0.0
Lab A,1342,ADL,2026-06-23,-2,19.333,5.7,0.0
Lab A,1342,ADL,2026-06-23,-2,19.5,13.4,0.0
Lab A,1342,ADL,2026-06-23,-2,19.667,24.8,0.0
Lab A,1342,ADL,2026-06-23,-2,19.833,9.0,0.0
Lab A,1342,ADL,2026-06-23,-2,20.0,2.9,0.0
Lab A,1342,ADL,2026-06-23,-2,20.167,41.5,0.0
Lab A,1342,ADL,2026-06-23,-2,20.333,40.4,0.0
Lab A,1342,ADL,2026-06-23,-2,20.5,7.5,0.0
Lab A,1342,ADL,2026-06-23,-2,20.667,2.0,0.0
Lab A,1342,ADL,2026-06-23,-2,20.833,0.9,0.0
Lab A,1342,ADL,2026-06-23,-2,21.0,39.3,0.0
Lab A,1342,ADL,2026-06-23,-2,21.167,12.3,0.0
Lab A,1342,ADL,2026-06-23,-2,21.333,2.1,0.0
Lab A,1342,ADL,2026-06-23,-2,21.5,24.3,0.0
Lab A,1342,ADL,2026-06-23,-2,21.667,5.2,0.0
Lab A,1342,ADL,2026-06-23,-2,21.833,20.8,0.0
Lab A,1342,ADL,2026-06-23,-2,22.0,35.0,0.0
Lab A,1342,ADL,2026-06-23,-2,22.167,41.0,0.0
Lab A,1342,ADL,2026-06-23,-2,22.333,10.7,0.0
Lab A,1342,ADL,2026-06-23,-2,22.5,0.9,0.0
Lab A,1342,ADL,2026-06-23,-2,22.667,3.6,0.0
Lab A,1342,ADL,2026-06-23,-2,22.833,22.2,0.0
Lab A,1342,ADL,2026-06-23,-2,23.0,0.1,0.0
Lab A,1342,ADL,2026-06-23,-2,23.167,13.7,0.0
Lab A,1342,ADL,2026-06-23,-2,23.333,23.6,0.0
Lab A,1342,ADL,2026-06-23,-2,23.5,33.8,0.0
Lab A,1342,ADL,2026-06-23,-2,23.667,46.7,0.0
Lab A,1342,ADL,2026-06-23,-2,23.833,36.9,0.0
Lab A,1342,ADL,2026-06-24,-1,0.0,49.0,0.0
Lab A,1342,ADL,2026-06-24,-1,0.167,27.4,0.0
Lab A,1342,ADL,2026-06-24,-1,0.333,2.5,0.0
Lab A,1342,ADL,2026-06-24,-1,0.5,1.8,0.0
Lab A,1342,ADL,2026-06-24,-1,0.667,7.1,0.0
Lab A,1342,ADL,2026-06-24,-1,0.833,19.9,0.0
Lab A,1342,ADL,2026-06-24,-1,1.0,0.3,0.0
Lab A,1342,ADL,2026-06-24,-1,1.167,1.8,0.0
Lab A,1342,ADL,2026-06-24,-1,1.333,20.8,0.0
Lab A,1342,ADL,2026-06-24,-1,1.5,2.4,0.0
Lab A,1342,ADL,2026-06-24,-1,1.667,12.2,0.0
Lab A,1342,ADL,2026-06-24,-1,1.833,2.2,0.0
Lab A,1342,ADL,2026-06-24,-1,2.0,10.3,0.0
Lab A,1342,ADL,2026-06-24,-1,2.167,17.7,0.0
Lab A,1342,ADL,2026-06-24,-1,2.333,24.1,0.0
Lab A,1342,ADL,2026-06-24,-1,2.5,3.1,0.0
Lab A,1342,ADL,2026-06-24,-1,2.667,19.0,0.0
Lab A,1342,ADL,2026-06-24,-1,2.833,3.2,0.0
Lab A,1342,ADL,2026-06-24,-1,3.0,7.3,0.0
Lab A,1342,ADL,2026-06-24,-1,3.167,33.5,0.0
Lab A,1342,ADL,2026-06-24,-1,3.333,17.2,0.0
Lab A,1342,ADL,2026-06-24,-1,3.5,44.4,0.0
Lab A,1342,ADL,2026-06-24,-1,3.667,41.9,0.0
Lab A,1342,ADL,2026-06-24,-1,3.833,15.4,0.0
Lab A,1342,ADL,2026-06-24,-1,4.0,2.8,0.0
Lab A,1342,ADL,2026-06-24,-1,4.167,3.8,0.0
Lab A,1342,ADL,2026-06-24,-1,4.333,14.9,0.0
Lab A,1342,ADL,2026-06-24,-1,4.5,24.8,0.0
Lab A,1342,ADL,2026-06-24,-1,4.667,28.5,0.0
Lab A,1342,ADL,2026-06-24,-1,4.833,27.1,0.0
Lab A,1316,TRF,2026-06-24,-1,5.0,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,5.167,0.0,702.0
Lab A,1316,TRF,2026-06-24,-1,5.333,0.0,776.1
Lab A,1316,TRF,2026-06-24,-1,5.5,0.0,775.6
Lab A,1316,TRF,2026-06-24,-1,5.667,0.0,775.0
Lab A,1316,TRF,2026-06-24,-1,5.833,0.0,774.6
Lab A,1316,TRF,2026-06-24,-1,6.0,3.2,774.8
Lab A,1316,TRF,2026-06-24,-1,6.167,11.1,770.2
Lab A,1316,TRF,2026-06-24,-1,6.333,17.5,759.7
Lab A,1316,TRF,2026-06-24,-1,6.5,3.4,772.8
Lab A,1316,TRF,2026-06-24,-1,6.667,0.0,774.8
Lab A,1316,TRF,2026-06-24,-1,6.833,0.0,774.1
Lab A,1316,TRF,2026-06-24,-1,7.0,0.0,774.3
Lab A,1316,TRF,2026-06-24,-1,7.167,0.0,774.2
Lab A,1316,TRF,2026-06-24,-1,7.333,0.0,774.4
Lab A,1316,TRF,2026-06-24,-1,7.5,0.0,774.2
Lab A,1316,TRF,2026-06-24,-1,7.667,0.0,774.1
Lab A,1316,TRF,2026-06-24,-1,7.833,0.0,773.8
Lab A,1316,TRF,2026-06-24,-1,8.0,0.0,774.5
Lab A,1316,TRF,2026-06-24,-1,8.167,0.0,773.9
Lab A,1316,TRF,2026-06-24,-1,8.333,0.0,774.1
Lab A,1316,TRF,2026-06-24,-1,8.5,0.0,774.8
Lab A,1316,TRF,2026-06-24,-1,8.667,0.0,774.3
Lab A,1316,TRF,2026-06-24,-1,8.833,4.4,772.2
Lab A,1316,TRF,2026-06-24,-1,9.0,12.2,770.7
Lab A,1316,TRF,2026-06-24,-1,9.167,15.7,770.6
Lab A,1316,TRF,2026-06-24,-1,9.333,12.2,771.2
Lab A,1316,TRF,2026-06-24,-1,9.5,0.0,774.4
Lab A,1316,TRF,2026-06-24,-1,9.667,0.0,774.6
Lab A,1316,TRF,2026-06-24,-1,9.833,0.0,774.8
Lab A,1316,TRF,2026-06-24,-1,10.0,0.0,774.6
Lab A,1316,TRF,2026-06-24,-1,10.167,0.0,774.5
Lab A,1316,TRF,2026-06-24,-1,10.333,0.0,774.5
Lab A,1316,TRF,2026-06-24,-1,10.5,0.0,774.6
Lab A,1316,TRF,2026-06-24,-1,10.667,0.0,774.9
Lab A,1316,TRF,2026-06-24,-1,10.833,0.0,774.7
Lab A,1316,TRF,2026-06-24,-1,11.0,0.0,774.9
Lab A,1316,TRF,2026-06-24,-1,11.167,0.0,774.3
Lab A,1316,TRF,2026-06-24,-1,11.333,0.0,774.7
Lab A,1316,TRF,2026-06-24,-1,11.5,3.5,772.1
Lab A,1316,TRF,2026-06-24,-1,11.667,0.0,772.1
Lab A,1316,TRF,2026-06-24,-1,11.833,5.6,728.3
Lab A,1316,TRF,2026-06-24,-1,12.0,19.7,736.4
Lab A,1316,TRF,2026-06-24,-1,12.167,0.6,761.4
Lab A,1316,TRF,2026-06-24,-1,12.333,0.0,769.3
Lab A,1316,TRF,2026-06-24,-1,12.5,0.0,769.4
Lab A,1316,TRF,2026-06-24,-1,12.667,0.0,769.9
Lab A,1316,TRF,2026-06-24,-1,12.833,0.0,769.1
Lab A,1316,TRF,2026-06-24,-1,13.0,0.0,768.2
Lab A,1316,TRF,2026-06-24,-1,13.167,0.0,769.1
Lab A,1316,TRF,2026-06-24,-1,13.333,0.0,768.5
Lab A,1316,TRF,2026-06-24,-1,13.5,0.0,768.5
Lab A,1316,TRF,2026-06-24,-1,13.667,3.8,767.7
Lab A,1316,TRF,2026-06-24,-1,13.833,6.8,767.4
Lab A,1316,TRF,2026-06-24,-1,14.0,0.0,769.1
Lab A,1316,TRF,2026-06-24,-1,14.167,0.0,768.8
Lab A,1316,TRF,2026-06-24,-1,14.333,0.0,769.0
Lab A,1316,TRF,2026-06-24,-1,14.5,0.0,769.1
Lab A,1316,TRF,2026-06-24,-1,14.667,0.0,769.1
Lab A,1316,TRF,2026-06-24,-1,14.833,0.0,768.6
Lab A,1316,TRF,2026-06-24,-1,15.0,0.0,768.8
Lab A,1316,TRF,2026-06-24,-1,15.167,0.0,769.3
Lab A,1316,TRF,2026-06-24,-1,15.333,0.0,768.8
Lab A,1316,TRF,2026-06-24,-1,15.5,2.3,768.9
Lab A,1316,TRF,2026-06-24,-1,15.667,0.6,768.4
Lab A,1316,TRF,2026-06-24,-1,15.833,0.0,768.4
Lab A,1316,TRF,2026-06-24,-1,16.0,0.0,769.1
Lab A,1316,TRF,2026-06-24,-1,16.167,0.0,768.6
Lab A,1316,TRF,2026-06-24,-1,16.333,0.0,768.4
Lab A,1316,TRF,2026-06-24,-1,16.5,5.1,767.3
Lab A,1316,TRF,2026-06-24,-1,16.667,0.0,769.4
Lab A,1316,TRF,2026-06-24,-1,16.833,0.0,769.4
Lab A,1316,TRF,2026-06-24,-1,17.0,0.0,615.5
Lab A,1316,TRF,2026-06-24,-1,17.167,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,17.333,3.6,0.0
Lab A,1316,TRF,2026-06-24,-1,17.5,3.1,0.0
Lab A,1316,TRF,2026-06-24,-1,17.667,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,17.833,7.7,0.0
Lab A,1316,TRF,2026-06-24,-1,18.0,15.5,0.0
Lab A,1316,TRF,2026-06-24,-1,18.167,31.0,0.0
Lab A,1316,TRF,2026-06-24,-1,18.333,11.8,0.0
Lab A,1316,TRF,2026-06-24,-1,18.5,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,18.667,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,18.833,15.7,0.0
Lab A,1316,TRF,2026-06-24,-1,19.0,18.9,0.0
Lab A,1316,TRF,2026-06-24,-1,19.167,5.2,0.0
Lab A,1316,TRF,2026-06-24,-1,19.333,2.9,0.0
Lab A,1316,TRF,2026-06-24,-1,19.5,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,19.667,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,19.833,5.6,0.0
Lab A,1316,TRF,2026-06-24,-1,20.0,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,20.167,0.3,0.0
Lab A,1316,TRF,2026-06-24,-1,20.333,0.2,0.0
Lab A,1316,TRF,2026-06-24,-1,20.5,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,20.667,1.9,0.0
Lab A,1316,TRF,2026-06-24,-1,20.833,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,21.0,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,21.167,4.7,0.0
Lab A,1316,TRF,2026-06-24,-1,21.333,0.2,0.0
Lab A,1316,TRF,2026-06-24,-1,21.5,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,21.667,1.5,0.0
Lab A,1316,TRF,2026-06-24,-1,21.833,0.1,0.0
Lab A,1316,TRF,2026-06-24,-1,22.0,23.9,0.0
Lab A,1316,TRF,2026-06-24,-1,22.167,25.0,0.0
Lab A,1316,TRF,2026-06-24,-1,22.333,21.6,0.0
Lab A,1316,TRF,2026-06-24,-1,22.5,4.7,0.0
Lab A,1316,TRF,2026-06-24,-1,22.667,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,22.833,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,23.0,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,23.167,0.9,0.0
Lab A,1316,TRF,2026-06-24,-1,23.333,1.0,0.0
Lab A,1316,TRF,2026-06-24,-1,23.5,0.0,0.0
Lab A,1316,TRF,2026-06-24,-1,23.667,1.9,0.0
Lab A,1316,TRF,2026-06-24,-1,23.833,5.0,0.0
Lab A,1316,TRF,2026-06-25,0,0.0,0.1,0.0
Lab A,1316,TRF,2026-06-25,0,0.167,17.7,0.0
Lab A,1316,TRF,2026-06-25,0,0.333,3.7,0.0
Lab A,1316,TRF,2026-06-25,0,0.5,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,0.667,0.3,0.0
Lab A,1316,TRF,2026-06-25,0,0.833,10.1,0.0
Lab A,1316,TRF,2026-06-25,0,1.0,33.8,0.0
Lab A,1316,TRF,2026-06-25,0,1.167,31.5,0.0
Lab A,1316,TRF,2026-06-25,0,1.333,0.3,0.0
Lab A,1316,TRF,2026-06-25,0,1.5,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,1.667,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,1.833,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,2.0,0.1,0.0
Lab A,1316,TRF,2026-06-25,0,2.167,45.1,0.0
Lab A,1316,TRF,2026-06-25,0,2.333,44.9,0.0
Lab A,1316,TRF,2026-06-25,0,2.5,9.6,0.0
Lab A,1316,TRF,2026-06-25,0,2.667,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,2.833,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,3.0,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,3.167,0.1,0.0
Lab A,1316,TRF,2026-06-25,0,3.333,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,3.5,10.8,0.0
Lab A,1316,TRF,2026-06-25,0,3.667,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,3.833,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,4.0,7.8,0.0
Lab A,1316,TRF,2026-06-25,0,4.167,10.3,0.0
Lab A,1316,TRF,2026-06-25,0,4.333,27.2,0.0
Lab A,1316,TRF,2026-06-25,0,4.5,12.9,0.0
Lab A,1316,TRF,2026-06-25,0,4.667,2.9,0.0
Lab A,1316,TRF,2026-06-25,0,4.833,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,5.0,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,5.167,0.0,702.7
Lab A,1316,TRF,2026-06-25,0,5.333,0.0,776.1
Lab A,1316,TRF,2026-06-25,0,5.5,0.0,775.5
Lab A,1316,TRF,2026-06-25,0,5.667,0.0,775.7
Lab A,1316,TRF,2026-06-25,0,5.833,0.0,775.3
Lab A,1316,TRF,2026-06-25,0,6.0,0.0,774.4
Lab A,1316,TRF,2026-06-25,0,6.167,0.0,774.0
Lab A,1316,TRF,2026-06-25,0,6.333,0.0,773.9
Lab A,1316,TRF,2026-06-25,0,6.5,11.0,766.5
Lab A,1316,TRF,2026-06-25,0,6.667,0.0,774.2
Lab A,1316,TRF,2026-06-25,0,6.833,0.0,772.9
Lab A,1316,TRF,2026-06-25,0,7.0,0.0,773.4
Lab A,1316,TRF,2026-06-25,0,7.167,0.0,773.3
Lab A,1316,TRF,2026-06-25,0,7.333,0.0,773.4
Lab A,1316,TRF,2026-06-25,0,7.5,0.0,773.0
Lab A,1316,TRF,2026-06-25,0,7.667,0.0,772.8
Lab A,1316,TRF,2026-06-25,0,7.833,0.0,773.9
Lab A,1316,TRF,2026-06-25,0,8.0,0.0,772.9
Lab A,1316,TRF,2026-06-25,0,8.167,0.0,772.7
Lab A,1316,TRF,2026-06-25,0,8.333,4.8,771.3
Lab A,1316,TRF,2026-06-25,0,8.5,1.0,770.9
Lab A,1316,TRF,2026-06-25,0,8.667,0.0,772.1
Lab A,1316,TRF,2026-06-25,0,8.833,0.0,772.5
Lab A,1316,TRF,2026-06-25,0,9.0,0.0,772.1
Lab A,1316,TRF,2026-06-25,0,9.167,0.0,772.3
Lab A,1316,TRF,2026-06-25,0,9.333,0.0,772.3
Lab A,1316,TRF,2026-06-25,0,9.5,0.0,771.8
Lab A,1316,TRF,2026-06-25,0,9.667,0.0,772.0
Lab A,1316,TRF,2026-06-25,0,9.833,0.0,772.2
Lab A,1316,TRF,2026-06-25,0,10.0,0.0,771.9
Lab A,1316,TRF,2026-06-25,0,10.167,0.0,772.2
Lab A,1316,TRF,2026-06-25,0,10.333,0.0,772.3
Lab A,1316,TRF,2026-06-25,0,10.5,0.0,772.0
Lab A,1316,TRF,2026-06-25,0,10.667,0.0,772.1
Lab A,1316,TRF,2026-06-25,0,10.833,0.0,772.2
Lab A,1316,TRF,2026-06-25,0,11.0,0.0,772.0
Lab A,1316,TRF,2026-06-25,0,11.167,2.7,755.9
Lab A,1316,TRF,2026-06-25,0,11.333,1.4,750.0
Lab A,1316,TRF,2026-06-25,0,11.5,12.3,694.9
Lab A,1316,TRF,2026-06-25,0,11.667,15.8,735.2
Lab A,1316,TRF,2026-06-25,0,11.833,1.2,738.5
Lab A,1316,TRF,2026-06-25,0,12.0,0.1,749.5
Lab A,1316,TRF,2026-06-25,0,12.167,0.0,766.7
Lab A,1316,TRF,2026-06-25,0,12.333,0.0,766.7
Lab A,1316,TRF,2026-06-25,0,12.5,0.0,767.0
Lab A,1316,TRF,2026-06-25,0,12.667,0.0,766.0
Lab A,1316,TRF,2026-06-25,0,12.833,0.0,766.3
Lab A,1316,TRF,2026-06-25,0,13.0,0.0,766.1
Lab A,1316,TRF,2026-06-25,0,13.167,0.0,766.1
Lab A,1316,TRF,2026-06-25,0,13.333,0.0,765.9
Lab A,1316,TRF,2026-06-25,0,13.5,0.0,765.7
Lab A,1316,TRF,2026-06-25,0,13.667,0.0,766.2
Lab A,1316,TRF,2026-06-25,0,13.833,0.0,766.2
Lab A,1316,TRF,2026-06-25,0,14.0,0.0,765.3
Lab A,1316,TRF,2026-06-25,0,14.167,3.8,764.5
Lab A,1316,TRF,2026-06-25,0,14.333,21.1,762.0
Lab A,1316,TRF,2026-06-25,0,14.5,14.9,765.8
Lab A,1316,TRF,2026-06-25,0,14.667,0.0,770.2
Lab A,1316,TRF,2026-06-25,0,14.833,0.0,769.7
Lab A,1316,TRF,2026-06-25,0,15.0,0.0,770.6
Lab A,1316,TRF,2026-06-25,0,15.167,0.0,770.8
Lab A,1316,TRF,2026-06-25,0,15.333,0.0,770.8
Lab A,1316,TRF,2026-06-25,0,15.5,0.0,770.7
Lab A,1316,TRF,2026-06-25,0,15.667,0.0,770.7
Lab A,1316,TRF,2026-06-25,0,15.833,0.0,770.5
Lab A,1316,TRF,2026-06-25,0,16.0,1.6,770.5
Lab A,1316,TRF,2026-06-25,0,16.167,15.5,762.4
Lab A,1316,TRF,2026-06-25,0,16.333,5.1,770.2
Lab A,1316,TRF,2026-06-25,0,16.5,0.0,771.8
Lab A,1316,TRF,2026-06-25,0,16.667,0.0,771.8
Lab A,1316,TRF,2026-06-25,0,16.833,0.0,771.1
Lab A,1316,TRF,2026-06-25,0,17.0,0.0,617.2
Lab A,1316,TRF,2026-06-25,0,17.167,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,17.333,1.6,0.0
Lab A,1316,TRF,2026-06-25,0,17.5,0.1,0.0
Lab A,1316,TRF,2026-06-25,0,17.667,13.5,0.0
Lab A,1316,TRF,2026-06-25,0,17.833,26.5,0.0
Lab A,1316,TRF,2026-06-25,0,18.0,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,18.167,0.0,0.0
Lab A,1316,TRF,2026-06-25,0,18.333,1.4,0.0
Lab A,1316,TRF,2026-06-25,0,18.5,9.2,0.0
Lab A,1316,TRF,2026-06-25,0,18.667,23.2,0.0
Lab A,1316,TRF,2026-06-25,0,18.833,33.5,0.0
Lab A,1316,TRF,2026-06-25,0,19.0,3.7,0.0
Lab A,1316,TRF,2026-06-25,0,19.167,2.2,0.0
Lab A,1316,TRF,2026-06-25,0,19.333,14.1,0.0
